zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
2169,42.24759,-71.00322,Quincy,MA,Massachusetts,1,,56584,2369.6,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2170,42.26649000000001,-71.01615,Quincy,MA,Massachusetts,1,,19367,3615.6,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2171,42.28822,-71.02459,Quincy,MA,Massachusetts,1,,18170,2788.2,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2176,42.45561,-71.05901,Melrose,MA,Massachusetts,1,,28116,2224.9,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2180,42.47407000000001,-71.09723000000002,Stoneham,MA,Massachusetts,1,,22144,1376.0,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2184,42.20384,-71.00224,Braintree,MA,Massachusetts,1,,37207,1002.8,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2186,42.24123,-71.08436999999998,Milton,MA,Massachusetts,1,,27568,801.0,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2188,42.20807,-70.95749,Weymouth,MA,Massachusetts,1,,15287,1516.3,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2189,42.20876,-70.9316,East Weymouth,MA,Massachusetts,1,,15603,1476.8,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2190,42.16646,-70.95271,South Weymouth,MA,Massachusetts,1,,17196,875.3,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2191,42.243629999999996,-70.94148,North Weymouth,MA,Massachusetts,1,,8298,1613.5,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2199,42.34747,-71.08202,Boston,MA,Massachusetts,1,,1149,7731.5,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2203,42.3605,-71.05896,Boston,MA,Massachusetts,1,,25,0.0,25025,Suffolk,{'25025': 0},Suffolk,25025,False,0,America/New_York
2210,42.34778,-71.03905999999998,Boston,MA,Massachusetts,1,,3196,839.8,25025,Suffolk,{'25025': 100},Suffolk,25025,False,0,America/New_York
2215,42.347770000000004,-71.10282,Boston,MA,Massachusetts,1,,25619,13185.2,25025,Suffolk,"{'25021': 0, '25025': 100}",Suffolk|Norfolk,25025|25021,False,0,America/New_York
2301,42.077909999999996,-71.04223,Brockton,MA,Massachusetts,1,,62929,1893.5,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2302,42.08784,-70.99869,Brockton,MA,Massachusetts,1,,32497,1422.7,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2322,42.12666,-71.04924,Avon,MA,Massachusetts,1,,4482,391.9,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2324,41.97282,-70.97489,Bridgewater,MA,Massachusetts,1,,27397,376.4,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2330,41.87389,-70.75635,Carver,MA,Massachusetts,1,,11661,119.1,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2332,42.0467,-70.71495999999998,Duxbury,MA,Massachusetts,1,,15703,245.2,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2333,42.03515,-70.94241,East Bridgewater,MA,Massachusetts,1,,14386,309.1,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2338,41.991409999999995,-70.86326,Halifax,MA,Massachusetts,1,,7824,181.7,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2339,42.1224,-70.85665,Hanover,MA,Massachusetts,1,,14397,344.9,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2341,42.05579,-70.87232,Hanson,MA,Massachusetts,1,,10668,262.7,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2343,42.14729000000001,-71.00482,Holbrook,MA,Massachusetts,1,,10728,591.8,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2346,41.880359999999996,-70.87432,Middleboro,MA,Massachusetts,1,,24463,129.6,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2347,41.83127,-70.95914,Lakeville,MA,Massachusetts,1,,11335,137.5,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2351,42.11724,-70.95962,Abington,MA,Massachusetts,1,,16330,640.0,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2356,42.05507,-71.12058,North Easton,MA,Massachusetts,1,,12962,353.8,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2357,42.05772,-71.08075,North Easton,MA,Massachusetts,1,,1126,1091.3,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2359,42.06547,-70.80143000000002,Pembroke,MA,Massachusetts,1,,18304,316.1,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2360,41.87859,-70.63065999999998,Plymouth,MA,Massachusetts,1,,59133,227.5,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2364,41.98617,-70.74823,Kingston,MA,Massachusetts,1,,13381,261.6,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2366,41.85082,-70.65717,South Carver,MA,Massachusetts,1,,198,80.4,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2367,41.96345,-70.80973,Plympton,MA,Massachusetts,1,,2945,74.2,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2368,42.176970000000004,-71.05341,Randolph,MA,Massachusetts,1,,34232,1232.6,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2370,42.129870000000004,-70.91096,Rockland,MA,Massachusetts,1,,17909,655.0,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2375,42.01746,-71.10146999999998,South Easton,MA,Massachusetts,1,,10218,243.5,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2379,42.021390000000004,-71.02669,West Bridgewater,MA,Massachusetts,1,,7165,174.2,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2382,42.07999,-70.93991,Whitman,MA,Massachusetts,1,,14961,806.6,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2420,42.45632,-71.21668000000003,Lexington,MA,Massachusetts,1,,14496,823.7,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2421,42.43854,-71.24,Lexington,MA,Massachusetts,1,,18984,679.9,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2445,42.32597,-71.13396999999998,Brookline,MA,Massachusetts,1,,21324,3066.4,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2446,42.34356,-71.12167,Brookline,MA,Massachusetts,1,,29834,8793.0,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2451,42.3982,-71.2571,Waltham,MA,Massachusetts,1,,18699,1217.6,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2452,42.393570000000004,-71.2196,Waltham,MA,Massachusetts,1,,15288,1485.3,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2453,42.36913,-71.24024,Waltham,MA,Massachusetts,1,,28877,3193.4,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2457,42.29838,-71.26836,Babson Park,MA,Massachusetts,1,,1715,3465.3,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2458,42.3528,-71.18748000000002,Newton,MA,Massachusetts,1,,12522,2345.8,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2459,42.31493,-71.19174,Newton Center,MA,Massachusetts,1,,19463,1473.5,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2460,42.35196,-71.20831,Newtonville,MA,Massachusetts,1,,9754,2511.5,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2461,42.31682,-71.20848000000002,Newton Highlands,MA,Massachusetts,1,,7404,1872.9,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2462,42.329879999999996,-71.25607,Newton Lower Falls,MA,Massachusetts,1,,1420,1136.5,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2464,42.312870000000004,-71.21958000000002,Newton Upper Falls,MA,Massachusetts,1,,3103,2021.5,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2465,42.34917,-71.22668,West Newton,MA,Massachusetts,1,,11964,2016.4,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2466,42.34411,-71.24806,Auburndale,MA,Massachusetts,1,,8761,1746.7,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2467,42.31641,-71.16118,Chestnut Hill,MA,Massachusetts,1,,21864,1782.0,25021,Norfolk,"{'25017': 37.9, '25021': 38.86, '25025': 23.24}",Norfolk|Middlesex|Suffolk,25021|25017|25025,False,0,America/New_York
2468,42.32731,-71.23076,Waban,MA,Massachusetts,1,,5688,1374.2,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2472,42.37,-71.17725,Watertown,MA,Massachusetts,1,,35387,3062.0,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2474,42.42023,-71.1565,Arlington,MA,Massachusetts,1,,28333,3330.4,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2476,42.41624,-71.17518000000003,Arlington,MA,Massachusetts,1,,16814,3049.8,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2478,42.396029999999996,-71.17951,Belmont,MA,Massachusetts,1,,26033,2050.7,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2481,42.31293,-71.27431,Wellesley Hills,MA,Massachusetts,1,,16447,1111.8,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2482,42.29384,-71.29986,Wellesley,MA,Massachusetts,1,,11039,944.6,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2492,42.27612,-71.24374,Needham,MA,Massachusetts,1,,20258,806.6,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2493,42.35893,-71.30008000000002,Weston,MA,Massachusetts,1,,12067,258.5,25017,Middlesex,{'25017': 100},Middlesex,25017,False,0,America/New_York
2494,42.299659999999996,-71.23201,Needham Heights,MA,Massachusetts,1,,10477,1249.9,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2532,41.75163,-70.59728,Buzzards Bay,MA,Massachusetts,1,,13238,343.3,25001,Barnstable,"{'25001': 84.5, '25023': 15.5}",Barnstable|Plymouth,25001|25023,False,0,America/New_York
2534,41.66707,-70.61995,Cataumet,MA,Massachusetts,1,,741,142.1,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2535,41.34896,-70.74628,Chilmark,MA,Massachusetts,1,,1463,18.6,25007,Dukes,{'25007': 100},Dukes,25007,False,0,America/New_York
2536,41.596940000000004,-70.56721,East Falmouth,MA,Massachusetts,1,,19370,273.2,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2537,41.72948,-70.44013000000002,East Sandwich,MA,Massachusetts,1,,6535,199.1,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2538,41.77702,-70.64917,East Wareham,MA,Massachusetts,1,,3652,306.4,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2539,41.37994000000001,-70.53223,Edgartown,MA,Massachusetts,1,,4306,58.6,25007,Dukes,{'25007': 100},Dukes,25007,False,0,America/New_York
2540,41.57201,-70.62793,Falmouth,MA,Massachusetts,1,,8389,296.2,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2542,41.70259,-70.54687,Buzzards Bay,MA,Massachusetts,1,,909,14.3,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2543,41.49345,-70.73109000000002,Woods Hole,MA,Massachusetts,1,,745,24.7,25001,Barnstable,"{'25001': 96.38, '25007': 3.62}",Barnstable|Dukes,25001|25007,False,0,America/New_York
2553,41.713359999999994,-70.61883,Monument Beach,MA,Massachusetts,1,,97,343.3,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2554,41.285379999999996,-70.0798,Nantucket,MA,Massachusetts,1,,10842,94.3,25019,Nantucket,{'25019': 100},Nantucket,25019,False,0,America/New_York
2556,41.63952000000001,-70.62584,North Falmouth,MA,Massachusetts,1,,2681,311.1,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2557,41.4366,-70.58,Oak Bluffs,MA,Massachusetts,1,,4686,241.3,25007,Dukes,{'25007': 100},Dukes,25007,False,0,America/New_York
2558,41.7448,-70.6535,Onset,MA,Massachusetts,1,,1146,677.0,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2559,41.69165,-70.61522,Pocasset,MA,Massachusetts,1,,4059,258.9,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2561,41.76886,-70.53319,Sagamore,MA,Massachusetts,1,,301,338.6,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2562,41.78718,-70.52691,Sagamore Beach,MA,Massachusetts,1,,3052,341.0,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2563,41.71962,-70.47801,Sandwich,MA,Massachusetts,1,,9573,302.7,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2564,41.26529,-69.98433,Siasconset,MA,Massachusetts,1,,247,20.8,25019,Nantucket,{'25019': 100},Nantucket,25019,False,0,America/New_York
2568,41.45264,-70.61758,Vineyard Haven,MA,Massachusetts,1,,4103,232.1,25007,Dukes,{'25007': 100},Dukes,25007,False,0,America/New_York
2571,41.76357,-70.69795,Wareham,MA,Massachusetts,1,,10927,203.4,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2575,41.39991,-70.65451,West Tisbury,MA,Massachusetts,1,,2707,42.1,25007,Dukes,{'25007': 100},Dukes,25007,False,0,America/New_York
2576,41.77807,-70.7637,West Wareham,MA,Massachusetts,1,,4467,149.0,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2584,41.258829999999996,-70.00735,Nantucket,MA,Massachusetts,1,,12,57.3,25019,Nantucket,{'25019': 100},Nantucket,25019,False,0,America/New_York
2601,41.6603,-70.29682,Hyannis,MA,Massachusetts,1,,15215,633.0,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2630,41.70462,-70.30329,Barnstable,MA,Massachusetts,1,,2064,178.1,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2631,41.74684,-70.06940999999999,Brewster,MA,Massachusetts,1,,9773,169.6,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2632,41.66055,-70.34749000000001,Centerville,MA,Massachusetts,1,,10043,566.6,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2633,41.68892,-69.97227,Chatham,MA,Massachusetts,1,,4175,198.4,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2635,41.62373,-70.44049,Cotuit,MA,Massachusetts,1,,3131,229.7,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2637,41.705709999999996,-70.27238,Cummaquid,MA,Massachusetts,1,,167,139.6,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2638,41.73226,-70.19362,Dennis,MA,Massachusetts,1,,3117,208.7,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2639,41.66634000000001,-70.13529,Dennis Port,MA,Massachusetts,1,,3160,400.0,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2641,41.75059,-70.15222,East Dennis,MA,Massachusetts,1,,200,98.5,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2642,41.83957,-69.97697,Eastham,MA,Massachusetts,1,,4893,137.3,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2643,41.765679999999996,-69.93648,East Orleans,MA,Massachusetts,1,,0,5.3,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2644,41.68422,-70.51024,Forestdale,MA,Massachusetts,1,,4340,426.2,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2645,41.70422,-70.06083000000001,Harwich,MA,Massachusetts,1,,9487,224.2,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2646,41.670790000000004,-70.07194,Harwich Port,MA,Massachusetts,1,,1868,214.9,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2647,41.631840000000004,-70.30805,Hyannis Port,MA,Massachusetts,1,,90,105.1,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2648,41.67072,-70.41636,Marstons Mills,MA,Massachusetts,1,,6638,303.9,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2649,41.61764,-70.49053,Mashpee,MA,Massachusetts,1,,14101,232.6,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2650,41.70342,-69.96591,North Chatham,MA,Massachusetts,1,,845,227.4,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2651,41.87506,-70.0034,North Eastham,MA,Massachusetts,1,,0,85.9,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2652,42.044109999999996,-70.09475,North Truro,MA,Massachusetts,1,,761,56.7,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2653,41.76877,-69.9739,Orleans,MA,Massachusetts,1,,5852,189.0,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2655,41.62995,-70.39258000000002,Osterville,MA,Massachusetts,1,,3393,208.0,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2657,42.06139,-70.19814000000001,Provincetown,MA,Massachusetts,1,,2960,117.5,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2659,41.68305,-70.02231,South Chatham,MA,Massachusetts,1,,1024,209.1,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2660,41.705459999999995,-70.15434,South Dennis,MA,Massachusetts,1,,6257,313.5,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2663,41.90675,-69.99739,South Wellfleet,MA,Massachusetts,1,,94,47.3,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2664,41.67465,-70.19465,South Yarmouth,MA,Massachusetts,1,,8850,521.6,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2666,41.98943,-70.04569000000001,Truro,MA,Massachusetts,1,,493,25.1,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2667,41.92791,-70.01815,Wellfleet,MA,Massachusetts,1,,3387,53.5,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2668,41.71178,-70.35675,West Barnstable,MA,Massachusetts,1,,2723,83.3,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2669,41.67100000000001,-69.9928,West Chatham,MA,Massachusetts,1,,111,117.7,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2670,41.65987,-70.1716,West Dennis,MA,Massachusetts,1,,1202,242.0,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2671,41.6721,-70.11095,West Harwich,MA,Massachusetts,1,,877,196.2,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2672,41.63551,-70.31791,West Hyannisport,MA,Massachusetts,1,,281,140.6,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2673,41.6573,-70.24665999999999,West Yarmouth,MA,Massachusetts,1,,8484,324.5,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2675,41.70485,-70.23063,Yarmouth Port,MA,Massachusetts,1,,6616,281.3,25001,Barnstable,{'25001': 100},Barnstable,25001,False,0,America/New_York
2702,41.78452,-71.06116,Assonet,MA,Massachusetts,1,,4366,94.9,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2703,41.93103,-71.29505999999998,Attleboro,MA,Massachusetts,1,,44548,628.4,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2713,41.43437,-70.87573,Cuttyhunk,MA,Massachusetts,1,,40,4.0,25007,Dukes,{'25007': 100},Dukes,25007,False,0,America/New_York
2715,41.81747,-71.15058,Dighton,MA,Massachusetts,1,,3519,105.3,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2717,41.75874,-70.97166,East Freetown,MA,Massachusetts,1,,4885,103.6,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2718,41.86891,-71.01162,East Taunton,MA,Massachusetts,1,,6383,248.3,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2719,41.63945,-70.87321,Fairhaven,MA,Massachusetts,1,,16026,494.9,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2720,41.732859999999995,-71.11808,Fall River,MA,Massachusetts,1,,30699,1075.9,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2721,41.67465,-71.14768000000002,Fall River,MA,Massachusetts,1,,26268,2487.1,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2723,41.69271,-71.12968000000002,Fall River,MA,Massachusetts,1,,14279,3570.2,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2724,41.68401,-71.17936,Fall River,MA,Massachusetts,1,,17686,3513.0,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2725,41.71252,-71.18426,Somerset,MA,Massachusetts,1,,2421,428.0,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2726,41.76072,-71.14446,Somerset,MA,Massachusetts,1,,15786,1085.0,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2738,41.70912,-70.76355,Marion,MA,Massachusetts,1,,5100,134.5,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2739,41.66869000000001,-70.81706,Mattapoisett,MA,Massachusetts,1,,6294,134.3,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2740,41.63787,-70.93814,New Bedford,MA,Massachusetts,1,,43604,2926.0,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2743,41.71385,-70.90123,Acushnet,MA,Massachusetts,1,,10483,215.9,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2744,41.60799,-70.91269,New Bedford,MA,Massachusetts,1,,11036,3560.0,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2745,41.69893,-70.94826,New Bedford,MA,Massachusetts,1,,24622,918.7,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2746,41.6615,-70.94155,New Bedford,MA,Massachusetts,1,,15552,2799.5,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2747,41.66783,-71.01626999999998,North Dartmouth,MA,Massachusetts,1,,23512,181.4,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2748,41.5605,-70.97896999999998,South Dartmouth,MA,Massachusetts,1,,11313,196.4,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2760,41.97006,-71.33585,North Attleboro,MA,Massachusetts,1,,27345,575.1,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2762,42.01409,-71.33641999999998,Plainville,MA,Massachusetts,1,,9088,290.4,25021,Norfolk,{'25021': 100},Norfolk,25021,False,0,America/New_York
2763,41.96669,-71.30749,Attleboro Falls,MA,Massachusetts,1,,1771,843.8,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2764,41.856629999999996,-71.16051999999998,North Dighton,MA,Massachusetts,1,,4238,145.3,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2766,41.96402,-71.18418,Norton,MA,Massachusetts,1,,19634,264.0,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2767,41.93707,-71.05109,Raynham,MA,Massachusetts,1,,14326,220.1,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2769,41.84394,-71.24559,Rehoboth,MA,Massachusetts,1,,12082,95.5,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2770,41.75849,-70.84084,Rochester,MA,Massachusetts,1,,5245,61.2,25023,Plymouth,{'25023': 100},Plymouth,25023,False,0,America/New_York
2771,41.83778,-71.31735,Seekonk,MA,Massachusetts,1,,15210,287.9,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2777,41.75704,-71.21205,Swansea,MA,Massachusetts,1,,16276,270.0,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2779,41.83491,-71.07544,Berkley,MA,Massachusetts,1,,6679,149.9,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2780,41.90755,-71.11955999999998,Taunton,MA,Massachusetts,1,,50264,573.0,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2790,41.5999,-71.08324,Westport,MA,Massachusetts,1,,15694,113.0,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2791,41.52799,-71.07806,Westport Point,MA,Massachusetts,1,,331,90.1,25005,Bristol,{'25005': 100},Bristol,25005,False,0,America/New_York
2802,41.95195,-71.45534,Albion,RI,Rhode Island,1,,671,1552.1,44007,Providence,{'44007': 100},Providence,44007,False,0,America/New_York
2804,41.43188,-71.77235999999998,Ashaway,RI,Rhode Island,1,,2004,99.7,44009,Washington,{'44009': 100},Washington,44009,False,0,America/New_York
2806,41.74438,-71.31461,Barrington,RI,Rhode Island,1,,16192,766.3,44001,Bristol,{'44001': 100},Bristol,44001,False,0,America/New_York
2807,41.17762000000001,-71.57854,Block Island,RI,Rhode Island,1,,827,44.7,44009,Washington,{'44009': 100},Washington,44009,False,0,America/New_York
2808,41.408559999999994,-71.74866999999998,Bradford,RI,Rhode Island,1,,2565,116.4,44009,Washington,{'44009': 100},Washington,44009,False,0,America/New_York
2809,41.68271,-71.2694,Bristol,RI,Rhode Island,1,,22258,902.3,44001,Bristol,{'44001': 100},Bristol,44001,False,0,America/New_York
2812,41.4777,-71.65437,Carolina,RI,Rhode Island,1,,1208,87.0,44009,Washington,{'44009': 100},Washington,44009,False,0,America/New_York
2813,41.39728,-71.67017,Charlestown,RI,Rhode Island,1,,7780,82.9,44009,Washington,{'44009': 100},Washington,44009,False,0,America/New_York
2814,41.89877,-71.69752,Chepachet,RI,Rhode Island,1,,7673,64.6,44007,Providence,{'44007': 100},Providence,44007,False,0,America/New_York
2815,41.77305,-71.65833,Clayville,RI,Rhode Island,1,,208,25.7,44007,Providence,{'44007': 100},Providence,44007,False,0,America/New_York
2816,41.69086,-71.61976,Coventry,RI,Rhode Island,1,,32825,332.3,44003,Kent,"{'44003': 99.98, '44007': 0.02}",Kent|Providence,44003|44007,False,0,America/New_York
2817,41.62911,-71.66729000000002,West Greenwich,RI,Rhode Island,1,,6033,47.2,44003,Kent,{'44003': 100},Kent,44003,False,0,America/New_York
2818,41.6431,-71.49295,East Greenwich,RI,Rhode Island,1,,18190,319.7,44003,Kent,{'44003': 100},Kent,44003,False,0,America/New_York
2822,41.56728,-71.63266,Exeter,RI,Rhode Island,1,,6581,42.2,44009,Washington,{'44009': 100},Washington,44009,False,0,America/New_York
